OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3600012;6789324;Imatra;628;19810715;1981;7;15;3605000;6785000;14.7;19.0;13.3;13.0;8962.0;15.93;649.8999999999997;239.0
1;3600012;6789324;Imatra;628;19810716;1981;7;16;3605000;6785000;14.7;17.7;12.5;0.0;15879.0;13.35;659.5999999999998;239.0
1;3600012;6789324;Imatra;628;19810717;1981;7;17;3605000;6785000;15.5;19.8;12.3;12.0;21285.0;13.16;670.0999999999998;251.0
1;3600012;6789324;Imatra;628;19810718;1981;7;18;3605000;6785000;15.9;19.8;13.3;1.0;19000.0;14.03;680.9999999999998;252.0
1;3600012;6789324;Imatra;628;19810719;1981;7;19;3605000;6785000;16.0;19.6;10.5;5.0;20101.0;13.45;691.9999999999998;257.0
1;3600012;6789324;Imatra;628;19810720;1981;7;20;3605000;6785000;14.0;16.8;12.9;2.0;10772.0;14.9;700.9999999999998;259.0
1;3600012;6789324;Imatra;628;19810721;1981;7;21;3605000;6785000;13.6;16.9;10.6;22.0;10481.0;14.57;709.5999999999998;281.0
1;3600012;6789324;Imatra;628;19810722;1981;7;22;3605000;6785000;20.0;25.4;15.1;4.0;18865.0;18.49;724.5999999999998;285.0
1;3600012;6789324;Imatra;628;19810723;1981;7;23;3605000;6785000;15.4;20.2;14.6;1.0;7938.0;16.25;734.9999999999998;286.0
1;3600012;6789324;Imatra;628;19810724;1981;7;24;3605000;6785000;18.2;23.0;13.8;6.0;24004.0;15.4;748.1999999999998;292.0
1;3600012;6789324;Imatra;628;19810725;1981;7;25;3605000;6785000;19.7;24.1;16.0;0.0;12065.0;19.28;762.8999999999999;292.0
1;3600012;6789324;Imatra;628;19810726;1981;7;26;3605000;6785000;20.8;26.0;15.1;0.0;24608.0;18.7;778.6999999999998;292.0
1;3600012;6789324;Imatra;628;19810727;1981;7;27;3605000;6785000;18.9;23.6;15.4;3.0;16214.0;16.97;792.5999999999998;295.0
1;3600012;6789324;Imatra;628;19810728;1981;7;28;3605000;6785000;17.8;20.5;16.1;0.0;11717.0;17.54;805.3999999999997;295.0
1;3600012;6789324;Imatra;628;19810729;1981;7;29;3605000;6785000;18.6;22.4;14.7;0.0;16933.0;17.27;818.9999999999998;295.0
1;3600012;6789324;Imatra;628;19810730;1981;7;30;3605000;6785000;20.3;25.2;15.8;4.0;12805.0;19.68;834.2999999999997;299.0
1;3600012;6789324;Imatra;628;19810731;1981;7;31;3605000;6785000;17.4;21.6;16.5;0.0;11620.0;15.71;846.6999999999997;299.0
1;3600012;6789324;Imatra;628;19810801;1981;8;1;3605000;6785000;16.5;20.9;12.8;0.0;14549.0;15.35;858.1999999999997;299.0
1;3600012;6789324;Imatra;628;19810802;1981;8;2;3605000;6785000;16.6;20.7;12.8;0.0;13440.0;14.3;869.7999999999997;299.0
1;3600012;6789324;Imatra;628;19810803;1981;8;3;3605000;6785000;16.3;21.1;10.8;0.0;21586.0;12.25;881.0999999999997;299.0
1;3600012;6789324;Imatra;628;19810804;1981;8;4;3605000;6785000;15.5;21.0;8.6;0.0;22190.0;11.73;891.5999999999997;299.0
1;3600012;6789324;Imatra;628;19810805;1981;8;5;3605000;6785000;17.7;22.3;12.3;0.0;18728.0;14.49;904.2999999999997;299.0
1;3600012;6789324;Imatra;628;19810806;1981;8;6;3605000;6785000;17.4;22.4;11.0;0.0;19095.0;15.82;916.6999999999997;299.0
1;3600012;6789324;Imatra;628;19810807;1981;8;7;3605000;6785000;17.2;22.3;13.8;0.0;18768.0;13.54;928.8999999999997;299.0
1;3600012;6789324;Imatra;628;19810808;1981;8;8;3605000;6785000;15.5;20.6;9.4;0.0;15844.0;11.22;939.3999999999997;299.0
1;3600012;6789324;Imatra;628;19810809;1981;8;9;3605000;6785000;15.6;20.7;11.7;0.0;18126.0;11.33;949.9999999999998;299.0
1;3600012;6789324;Imatra;628;19810810;1981;8;10;3605000;6785000;13.0;17.6;7.1;12.0;16657.0;10.99;957.9999999999998;311.0
1;3600012;6789324;Imatra;628;19810811;1981;8;11;3605000;6785000;12.3;15.8;9.9;0.0;11856.0;10.39;965.2999999999997;311.0
1;3600012;6789324;Imatra;628;19810812;1981;8;12;3605000;6785000;12.6;17.1;7.6;0.0;9827.0;11.25;972.8999999999997;311.0
1;3600012;6789324;Imatra;628;19810813;1981;8;13;3605000;6785000;13.5;16.8;9.8;0.0;13039.0;12.42;981.3999999999997;311.0
1;3600012;6789324;Imatra;628;19810814;1981;8;14;3605000;6785000;14.3;18.0;10.3;1.0;10073.0;13.1;990.6999999999997;312.0
1;3600012;6789324;Imatra;628;19810815;1981;8;15;3605000;6785000;15.9;19.5;13.3;0.0;6638.0;16.38;1001.5999999999997;312.0
1;3600012;6789324;Imatra;628;19810816;1981;8;16;3605000;6785000;15.9;19.9;12.1;0.0;10834.0;15.14;1012.4999999999997;312.0
1;3600012;6789324;Imatra;628;19810817;1981;8;17;3605000;6785000;16.0;19.1;13.5;6.0;13101.0;15.2;1023.4999999999997;318.0
1;3600012;6789324;Imatra;628;19810818;1981;8;18;3605000;6785000;13.5;17.0;12.1;1.0;9600.0;12.14;1031.9999999999995;319.0
1;3600012;6789324;Imatra;628;19810819;1981;8;19;3605000;6785000;13.9;17.3;11.0;14.0;8552.0;13.88;1040.8999999999996;333.0
1;3600012;6789324;Imatra;628;19810820;1981;8;20;3605000;6785000;13.1;16.3;11.4;5.0;7982.0;13.36;1048.9999999999995;338.0
1;3600012;6789324;Imatra;628;19810821;1981;8;21;3605000;6785000;13.0;15.3;10.3;9.0;4848.0;14.63;1056.9999999999995;347.0
1;3600012;6789324;Imatra;628;19810822;1981;8;22;3605000;6785000;14.0;16.1;13.1;1.0;9626.0;14.73;1065.9999999999995;348.0
1;3600012;6789324;Imatra;628;19810823;1981;8;23;3605000;6785000;15.0;19.0;11.4;5.0;12489.0;13.68;1075.9999999999995;353.0
1;3600012;6789324;Imatra;628;19810824;1981;8;24;3605000;6785000;11.1;14.9;9.8;23.0;5864.0;12.31;1082.0999999999995;376.0
1;3600012;6789324;Imatra;628;19810825;1981;8;25;3605000;6785000;9.7;10.7;9.2;2.0;4171.0;11.38;1086.7999999999995;378.0
1;3600012;6789324;Imatra;628;19810826;1981;8;26;3605000;6785000;9.9;12.5;8.3;0.0;10746.0;10.63;1091.6999999999996;378.0
1;3600012;6789324;Imatra;628;19810827;1981;8;27;3605000;6785000;10.4;13.3;8.2;11.0;8246.0;11.64;1097.0999999999997;389.0
1;3600012;6789324;Imatra;628;19810828;1981;8;28;3605000;6785000;11.1;13.0;9.7;4.0;5533.0;12.62;1103.1999999999996;393.0
1;3600012;6789324;Imatra;628;19810829;1981;8;29;3605000;6785000;12.6;17.8;7.4;0.0;14952.0;10.85;1110.7999999999995;393.0
1;3600012;6789324;Imatra;628;19810830;1981;8;30;3605000;6785000;12.3;14.9;10.9;0.0;9753.0;11.72;1118.0999999999995;393.0
1;3600012;6789324;Imatra;628;19810831;1981;8;31;3605000;6785000;11.5;14.4;9.0;9.0;7361.0;12.79;1124.5999999999995;402.0
1;3600012;6789324;Imatra;628;19810901;1981;9;1;3605000;6785000;11.6;14.4;9.6;1.0;8452.0;12.33;1131.1999999999994;403.0
1;3600012;6789324;Imatra;628;19810902;1981;9;2;3605000;6785000;11.2;15.4;6.5;5.0;7260.0;12.57;1137.3999999999994;408.0
1;3600012;6789324;Imatra;628;19810903;1981;9;3;3605000;6785000;12.0;15.3;10.8;1.0;6172.0;11.88;1144.3999999999994;409.0
1;3600012;6789324;Imatra;628;19810904;1981;9;4;3605000;6785000;11.5;16.1;7.4;0.0;7740.0;11.23;1150.8999999999994;409.0
1;3600012;6789324;Imatra;628;19810905;1981;9;5;3605000;6785000;10.9;15.7;5.6;0.0;13261.0;10.59;1156.7999999999995;409.0
1;3600012;6789324;Imatra;628;19810906;1981;9;6;3605000;6785000;11.4;14.5;6.7;0.0;5133.0;11.87;1163.1999999999996;409.0
1;3600012;6789324;Imatra;628;19810907;1981;9;7;3605000;6785000;9.6;13.7;4.7;0.0;13808.0;7.62;1167.7999999999995;409.0
1;3600012;6789324;Imatra;628;19810908;1981;9;8;3605000;6785000;10.5;16.7;2.0;0.0;12979.0;9.35;1173.2999999999995;409.0
1;3600012;6789324;Imatra;628;19810909;1981;9;9;3605000;6785000;13.0;17.9;8.2;0.0;10342.0;12.59;1181.2999999999995;409.0
1;3600012;6789324;Imatra;628;19810910;1981;9;10;3605000;6785000;12.6;16.7;8.3;0.0;8647.0;12.23;1188.8999999999994;409.0
1;3600012;6789324;Imatra;628;19810911;1981;9;11;3605000;6785000;9.1;13.1;5.0;0.0;9752.0;8.48;1192.9999999999993;409.0
1;3600012;6789324;Imatra;628;19810912;1981;9;12;3605000;6785000;9.0;10.9;7.8;0.0;5876.0;8.21;1196.9999999999993;409.0
1;3600012;6789324;Imatra;628;19810913;1981;9;13;3605000;6785000;7.5;9.2;6.1;8.0;4383.0;9.49;1199.4999999999993;417.0
1;3600012;6789324;Imatra;628;19810914;1981;9;14;3605000;6785000;7.5;10.0;4.6;3.0;7092.0;8.45;1201.9999999999993;420.0
1;3600012;6789324;Imatra;628;19810915;1981;9;15;3605000;6785000;6.5;8.1;5.0;5.0;7330.0;8.77;1203.4999999999993;425.0
1;3600012;6789324;Imatra;628;19810916;1981;9;16;3605000;6785000;6.7;9.7;4.2;0.0;8063.0;8.04;1205.1999999999994;425.0
1;3600012;6789324;Imatra;628;19810917;1981;9;17;3605000;6785000;5.7;8.6;2.3;0.0;8045.0;7.16;1205.8999999999994;425.0
1;3600012;6789324;Imatra;628;19810918;1981;9;18;3605000;6785000;7.0;8.9;4.9;0.0;8475.0;7.27;1207.8999999999994;425.0
1;3600012;6789324;Imatra;628;19810919;1981;9;19;3605000;6785000;6.5;8.3;5.7;0.0;4057.0;7.1;1209.3999999999994;425.0
1;3600012;6789324;Imatra;628;19810920;1981;9;20;3605000;6785000;4.8;6.7;3.4;0.0;4700.0;6.48;1209.3999999999994;425.0
1;3600012;6789324;Imatra;628;19810921;1981;9;21;3605000;6785000;5.6;7.7;3.7;10.0;3754.0;7.2;1209.9999999999993;435.0
1;3600012;6789324;Imatra;628;19810922;1981;9;22;3605000;6785000;6.9;8.1;4.9;1.0;4696.0;8.64;1211.8999999999994;436.0
1;3600012;6789324;Imatra;628;19810923;1981;9;23;3605000;6785000;10.5;11.5;7.2;4.0;3197.0;12.02;1217.3999999999994;440.0
1;3600012;6789324;Imatra;628;19810924;1981;9;24;3605000;6785000;10.3;13.4;7.7;1.0;4940.0;11.24;1222.6999999999994;441.0
1;3600012;6789324;Imatra;628;19810925;1981;9;25;3605000;6785000;10.3;13.6;6.0;0.0;6035.0;11.13;1227.9999999999993;441.0
1;3600012;6789324;Imatra;628;19810926;1981;9;26;3605000;6785000;10.3;11.5;8.4;10.0;4047.0;11.8;1233.2999999999993;451.0
1;3600012;6789324;Imatra;628;19810927;1981;9;27;3605000;6785000;11.3;13.7;8.4;0.0;5390.0;12.26;1239.5999999999992;451.0
1;3600012;6789324;Imatra;628;19810928;1981;9;28;3605000;6785000;11.3;17.2;4.5;0.0;6271.0;12.55;1245.8999999999992;451.0
1;3600012;6789324;Imatra;628;19810929;1981;9;29;3605000;6785000;14.5;19.8;11.2;0.0;9270.0;13.8;1255.3999999999992;451.0
1;3600012;6789324;Imatra;628;19810930;1981;9;30;3605000;6785000;12.3;14.5;10.6;0.0;4690.0;12.6;1262.6999999999991;451.0
1;3600012;6789324;Imatra;628;19811001;1981;10;1;3605000;6785000;9.2;13.1;6.5;0.0;4561.0;10.48;1266.8999999999992;451.0
1;3600012;6789324;Imatra;628;19811002;1981;10;2;3605000;6785000;9.4;13.1;6.1;0.0;2790.0;11.54;1271.2999999999993;451.0
1;3600012;6789324;Imatra;628;19811003;1981;10;3;3605000;6785000;11.5;16.6;6.6;1.0;7500.0;10.63;1277.7999999999993;452.0
1;3600012;6789324;Imatra;628;19811004;1981;10;4;3605000;6785000;11.6;12.9;10.0;3.0;2514.0;12.61;1284.3999999999992;455.0
1;3600012;6789324;Imatra;628;19811005;1981;10;5;3605000;6785000;12.1;13.9;9.7;0.0;4465.0;12.09;1291.499999999999;455.0
1;3600012;6789324;Imatra;628;19811006;1981;10;6;3605000;6785000;10.2;13.2;9.0;0.0;4668.0;10.3;1296.6999999999991;455.0
1;3600012;6789324;Imatra;628;19811007;1981;10;7;3605000;6785000;7.3;10.6;1.9;11.0;2428.0;9.76;1298.999999999999;466.0
1;3600012;6789324;Imatra;628;19811008;1981;10;8;3605000;6785000;9.3;12.0;7.6;11.0;5237.0;10.27;1303.299999999999;477.0
1;3600012;6789324;Imatra;628;19811009;1981;10;9;3605000;6785000;7.5;9.8;5.9;0.0;4030.0;8.84;1305.799999999999;477.0
1;3600012;6789324;Imatra;628;19811010;1981;10;10;3605000;6785000;6.5;9.3;3.3;5.0;2504.0;8.44;1307.299999999999;482.0
1;3600012;6789324;Imatra;628;19811011;1981;10;11;3605000;6785000;8.4;9.8;7.1;9.0;3675.0;10.0;1310.6999999999991;491.0
1;3600012;6789324;Imatra;628;19811012;1981;10;12;3605000;6785000;8.0;10.1;6.3;5.0;2709.0;9.04;1313.6999999999991;496.0
1;3600012;6789324;Imatra;628;19811013;1981;10;13;3605000;6785000;7.1;9.9;4.6;2.0;4339.0;9.27;1315.799999999999;498.0
1;3600012;6789324;Imatra;628;19811014;1981;10;14;3605000;6785000;5.5;7.2;3.3;0.0;3173.0;7.95;1316.299999999999;498.0
1;3600012;6789324;Imatra;628;19811015;1981;10;15;3605000;6785000;3.2;6.6;-0.8;5.0;2989.0;7.32;1316.299999999999;503.0
1;3600012;6789324;Imatra;628;19811016;1981;10;16;3605000;6785000;4.7;6.7;3.0;0.0;3471.0;7.48;1316.299999999999;503.0
1;3600012;6789324;Imatra;628;19811017;1981;10;17;3605000;6785000;4.4;7.5;0.8;2.0;3241.0;7.18;1316.299999999999;505.0
1;3600012;6789324;Imatra;628;19811018;1981;10;18;3605000;6785000;4.0;6.5;1.4;1.0;2491.0;7.26;1316.299999999999;506.0
1;3600012;6789324;Imatra;628;19811019;1981;10;19;3605000;6785000;2.4;4.6;-0.8;0.0;3681.0;6.4;1316.299999999999;506.0
1;3600012;6789324;Imatra;628;19811020;1981;10;20;3605000;6785000;1.5;4.3;-2.4;2.0;3383.0;5.93;1316.299999999999;508.0
1;3600012;6789324;Imatra;628;19811021;1981;10;21;3605000;6785000;4.4;8.6;1.4;1.0;1756.0;7.44;1316.299999999999;509.0
1;3600012;6789324;Imatra;628;19811022;1981;10;22;3605000;6785000;6.1;8.0;4.6;2.0;2746.0;8.35;1317.399999999999;511.0
1;3600012;6789324;Imatra;628;19811023;1981;10;23;3605000;6785000;2.2;5.5;0.4;11.0;2230.0;6.88;1317.399999999999;522.0
1;3600012;6789324;Imatra;628;19811024;1981;10;24;3605000;6785000;5.6;7.8;1.6;0.0;2063.0;7.59;1317.9999999999989;522.0
1;3600012;6789324;Imatra;628;19811025;1981;10;25;3605000;6785000;1.6;5.2;-1.0;7.0;2348.0;6.25;1317.9999999999989;529.0
1;3600012;6789324;Imatra;628;19811026;1981;10;26;3605000;6785000;2.7;5.6;-0.1;2.0;1957.0;6.87;1317.9999999999989;531.0
1;3600012;6789324;Imatra;628;19811027;1981;10;27;3605000;6785000;3.6;5.7;1.4;1.0;2312.0;7.29;1317.9999999999989;532.0
1;3600012;6789324;Imatra;628;19811028;1981;10;28;3605000;6785000;4.8;5.8;3.7;10.0;1588.0;7.67;1317.9999999999989;542.0
1;3600012;6789324;Imatra;628;19811029;1981;10;29;3605000;6785000;1.7;4.8;0.3;12.0;1321.0;6.37;1317.9999999999989;554.0
1;3600012;6789324;Imatra;628;19811030;1981;10;30;3605000;6785000;1.3;2.2;0.5;9.0;1344.0;6.64;1317.9999999999989;563.0
1;3600012;6789324;Imatra;628;19811031;1981;10;31;3605000;6785000;1.0;3.0;0.0;0.0;1295.0;5.88;1317.9999999999989;563.0
1;3600012;6789324;Imatra;628;19811101;1981;11;1;3605000;6785000;0.3;0.8;0.1;0.0;1303.0;5.6;1317.9999999999989;563.0
1;3600012;6789324;Imatra;628;19811102;1981;11;2;3605000;6785000;-1.1;0.5;-2.6;0.0;1464.0;5.08;1317.9999999999989;563.0
1;3600012;6789324;Imatra;628;19811103;1981;11;3;3605000;6785000;-4.6;-1.1;-6.4;0.0;3095.0;3.66;1317.9999999999989;563.0
1;3600012;6789324;Imatra;628;19811104;1981;11;4;3605000;6785000;-3.6;0.1;-8.6;2.0;1447.0;4.18;1317.9999999999989;565.0
1;3600012;6789324;Imatra;628;19811105;1981;11;5;3605000;6785000;-1.2;0.4;-2.1;3.0;1167.0;5.39;1317.9999999999989;568.0
1;3600012;6789324;Imatra;628;19811106;1981;11;6;3605000;6785000;-1.2;-0.2;-2.6;0.0;1327.0;5.2;1317.9999999999989;568.0
1;3600012;6789324;Imatra;628;19811107;1981;11;7;3605000;6785000;-0.7;0.2;-1.7;0.0;1200.0;5.36;1317.9999999999989;568.0
1;3600012;6789324;Imatra;628;19811108;1981;11;8;3605000;6785000;0.0;0.8;-0.1;0.0;1345.0;5.47;1317.9999999999989;568.0
1;3600012;6789324;Imatra;628;19811109;1981;11;9;3605000;6785000;-2.1;-0.3;-3.7;1.0;1253.0;4.92;1317.9999999999989;569.0
1;3600012;6789324;Imatra;628;19811110;1981;11;10;3605000;6785000;-1.0;0.1;-2.4;0.0;884.0;5.46;1317.9999999999989;569.0
1;3600012;6789324;Imatra;628;19811111;1981;11;11;3605000;6785000;1.1;2.5;-2.8;9.0;1001.0;6.12;1317.9999999999989;578.0
1;3600012;6789324;Imatra;628;19811112;1981;11;12;3605000;6785000;0.8;2.4;0.2;2.0;901.0;6.17;1317.9999999999989;580.0
1;3600012;6789324;Imatra;628;19811113;1981;11;13;3605000;6785000;-0.2;0.9;-1.0;1.0;948.0;5.85;1317.9999999999989;581.0
1;3600012;6789324;Imatra;628;19811114;1981;11;14;3605000;6785000;-0.4;0.5;-0.9;0.0;1012.0;5.95;1317.9999999999989;581.0
1;3600012;6789324;Imatra;628;19811115;1981;11;15;3605000;6785000;-1.2;0.4;-3.1;0.0;1140.0;5.65;1317.9999999999989;581.0
1;3600012;6789324;Imatra;628;19811116;1981;11;16;3605000;6785000;-2.2;-0.5;-3.4;0.0;890.0;4.92;1317.9999999999989;581.0
1;3600012;6789324;Imatra;628;19811117;1981;11;17;3605000;6785000;-1.7;-0.1;-3.5;0.0;1178.0;4.94;1317.9999999999989;581.0
1;3600012;6789324;Imatra;628;19811118;1981;11;18;3605000;6785000;-2.7;-0.6;-3.9;0.0;983.0;4.34;1317.9999999999989;581.0
1;3600012;6789324;Imatra;628;19811119;1981;11;19;3605000;6785000;-0.8;0.0;-3.3;6.0;799.0;5.18;1317.9999999999989;587.0
1;3600012;6789324;Imatra;628;19811120;1981;11;20;3605000;6785000;0.4;1.5;-1.8;8.0;1321.0;5.82;1317.9999999999989;595.0
1;3600012;6789324;Imatra;628;19811121;1981;11;21;3605000;6785000;0.5;1.3;-0.8;8.0;872.0;6.24;1317.9999999999989;603.0
1;3600012;6789324;Imatra;628;19811122;1981;11;22;3605000;6785000;-0.1;1.1;-1.1;0.0;840.0;5.68;1317.9999999999989;603.0
1;3600012;6789324;Imatra;628;19811123;1981;11;23;3605000;6785000;-2.3;-0.8;-3.9;0.0;961.0;4.41;1317.9999999999989;603.0
1;3600012;6789324;Imatra;628;19811124;1981;11;24;3605000;6785000;-2.0;0.1;-5.1;12.0;764.0;5.06;1317.9999999999989;615.0
1;3600012;6789324;Imatra;628;19811125;1981;11;25;3605000;6785000;-0.1;0.8;-1.8;1.0;768.0;5.83;1317.9999999999989;616.0
1;3600012;6789324;Imatra;628;19811126;1981;11;26;3605000;6785000;-4.7;-0.1;-6.1;2.0;842.0;3.82;1317.9999999999989;618.0
1;3600012;6789324;Imatra;628;19811127;1981;11;27;3605000;6785000;-4.8;-2.9;-7.1;0.0;701.0;3.91;1317.9999999999989;618.0
1;3600012;6789324;Imatra;628;19811128;1981;11;28;3605000;6785000;-4.3;-2.6;-6.3;1.0;760.0;4.05;1317.9999999999989;619.0
1;3600012;6789324;Imatra;628;19811129;1981;11;29;3605000;6785000;-0.3;0.9;-3.3;0.0;582.0;6.0;1317.9999999999989;619.0
1;3600012;6789324;Imatra;628;19811130;1981;11;30;3605000;6785000;-0.6;0.5;-1.2;0.0;630.0;5.53;1317.9999999999989;619.0
1;3600012;6789324;Imatra;628;19811201;1981;12;1;3605000;6785000;-0.3;0.9;-2.1;7.0;607.0;5.57;1317.9999999999989;626.0
1;3600012;6789324;Imatra;628;19811202;1981;12;2;3605000;6785000;-1.1;-0.1;-2.1;0.0;582.0;5.31;1317.9999999999989;626.0
1;3600012;6789324;Imatra;628;19811203;1981;12;3;3605000;6785000;0.1;1.6;-2.4;11.0;608.0;5.53;1317.9999999999989;637.0
1;3600012;6789324;Imatra;628;19811204;1981;12;4;3605000;6785000;1.8;3.2;0.5;0.0;653.0;6.42;1317.9999999999989;637.0
1;3600012;6789324;Imatra;628;19811205;1981;12;5;3605000;6785000;-0.8;0.8;-2.4;6.0;668.0;5.14;1317.9999999999989;643.0
1;3600012;6789324;Imatra;628;19811206;1981;12;6;3605000;6785000;-4.8;-1.3;-7.2;0.0;624.0;3.71;1317.9999999999989;643.0
1;3600012;6789324;Imatra;628;19811207;1981;12;7;3605000;6785000;-9.6;-4.0;-16.3;4.0;649.0;2.84;1317.9999999999989;647.0
1;3600012;6789324;Imatra;628;19811208;1981;12;8;3605000;6785000;-3.9;-3.1;-6.1;1.0;604.0;4.25;1317.9999999999989;648.0
1;3600012;6789324;Imatra;628;19811209;1981;12;9;3605000;6785000;-6.4;-3.5;-8.7;1.0;517.0;3.43;1317.9999999999989;649.0
1;3600012;6789324;Imatra;628;19811210;1981;12;10;3605000;6785000;-15.8;-7.3;-19.9;0.0;741.0;1.73;1317.9999999999989;649.0
1;3600012;6789324;Imatra;628;19811211;1981;12;11;3605000;6785000;-18.4;-15.4;-22.3;0.0;780.0;1.35;1317.9999999999989;649.0
1;3600012;6789324;Imatra;628;19811212;1981;12;12;3605000;6785000;-15.6;-10.9;-26.1;7.0;608.0;1.65;1317.9999999999989;656.0
1;3600012;6789324;Imatra;628;19811213;1981;12;13;3605000;6785000;-8.4;-6.4;-12.3;7.0;450.0;2.95;1317.9999999999989;663.0
1;3600012;6789324;Imatra;628;19811214;1981;12;14;3605000;6785000;-9.0;-5.5;-14.5;0.0;687.0;2.86;1317.9999999999989;663.0
1;3600012;6789324;Imatra;628;19811215;1981;12;15;3605000;6785000;-9.4;-5.8;-13.6;0.0;522.0;2.93;1317.9999999999989;663.0
1;3600012;6789324;Imatra;628;19811216;1981;12;16;3605000;6785000;-15.1;-10.1;-20.5;0.0;587.0;1.94;1317.9999999999989;663.0
1;3600012;6789324;Imatra;628;19811217;1981;12;17;3605000;6785000;-21.4;-16.8;-24.5;0.0;645.0;1.06;1317.9999999999989;663.0
1;3600012;6789324;Imatra;628;19811218;1981;12;18;3605000;6785000;-15.4;-6.4;-23.2;0.0;626.0;1.92;1317.9999999999989;663.0
1;3600012;6789324;Imatra;628;19811219;1981;12;19;3605000;6785000;-8.8;-5.7;-12.0;6.0;448.0;2.73;1317.9999999999989;669.0
1;3600012;6789324;Imatra;628;19811220;1981;12;20;3605000;6785000;-9.2;-8.9;-10.3;15.0;442.0;2.55;1317.9999999999989;684.0
1;3600012;6789324;Imatra;628;19811221;1981;12;21;3605000;6785000;-8.9;-7.9;-9.3;1.0;454.0;2.77;1317.9999999999989;685.0
1;3600012;6789324;Imatra;628;19811222;1981;12;22;3605000;6785000;-8.8;-7.2;-9.8;2.0;433.0;2.75;1317.9999999999989;687.0
1;3600012;6789324;Imatra;628;19811223;1981;12;23;3605000;6785000;-11.4;-8.4;-15.0;0.0;506.0;2.03;1317.9999999999989;687.0
1;3600012;6789324;Imatra;628;19811224;1981;12;24;3605000;6785000;-16.2;-13.4;-18.2;15.0;495.0;1.36;1317.9999999999989;702.0
1;3600012;6789324;Imatra;628;19811225;1981;12;25;3605000;6785000;-8.8;-5.4;-15.8;1.0;449.0;2.91;1317.9999999999989;703.0
1;3600012;6789324;Imatra;628;19811226;1981;12;26;3605000;6785000;-3.8;-2.1;-5.7;5.0;456.0;4.2;1317.9999999999989;708.0
1;3600012;6789324;Imatra;628;19811227;1981;12;27;3605000;6785000;-1.0;0.2;-3.2;4.0;463.0;5.32;1317.9999999999989;712.0
1;3600012;6789324;Imatra;628;19811228;1981;12;28;3605000;6785000;0.0;1.0;-1.3;1.0;476.0;5.87;1317.9999999999989;713.0
1;3600012;6789324;Imatra;628;19811229;1981;12;29;3605000;6785000;-2.5;-1.2;-3.0;0.0;479.0;4.68;1317.9999999999989;713.0
1;3600012;6789324;Imatra;628;19811230;1981;12;30;3605000;6785000;-3.3;-2.3;-4.8;0.0;490.0;4.43;1317.9999999999989;713.0
1;3600012;6789324;Imatra;628;19811231;1981;12;31;3605000;6785000;-3.8;-2.4;-6.3;9.0;492.0;4.15;1317.9999999999989;722.0
1;3600012;6789324;Imatra;628;19820101;1982;1;1;3605000;6785000;-16.0;-5.9;-20.3;0.0;589.0;1.4;0.0;0.0
1;3600012;6789324;Imatra;628;19820102;1982;1;2;3605000;6785000;-23.2;-20.2;-24.2;0.0;640.0;0.72;0.0;0.0
1;3600012;6789324;Imatra;628;19820103;1982;1;3;3605000;6785000;-26.3;-23.7;-28.7;0.0;717.0;0.64;0.0;0.0
1;3600012;6789324;Imatra;628;19820104;1982;1;4;3605000;6785000;-18.7;-16.1;-25.1;5.0;565.0;1.17;0.0;5.0
1;3600012;6789324;Imatra;628;19820105;1982;1;5;3605000;6785000;-17.9;-15.9;-20.4;0.0;767.0;1.32;0.0;5.0
1;3600012;6789324;Imatra;628;19820106;1982;1;6;3605000;6785000;-22.3;-18.5;-25.0;0.0;886.0;0.87;0.0;5.0
1;3600012;6789324;Imatra;628;19820107;1982;1;7;3605000;6785000;-23.6;-20.6;-27.1;0.0;852.0;0.8;0.0;5.0
1;3600012;6789324;Imatra;628;19820108;1982;1;8;3605000;6785000;-25.3;-21.6;-30.4;0.0;966.0;0.6;0.0;5.0
1;3600012;6789324;Imatra;628;19820109;1982;1;9;3605000;6785000;-28.8;-24.2;-32.0;0.0;992.0;0.5;0.0;5.0
1;3600012;6789324;Imatra;628;19820110;1982;1;10;3605000;6785000;-20.3;-13.1;-31.6;3.0;718.0;1.29;0.0;8.0
1;3600012;6789324;Imatra;628;19820111;1982;1;11;3605000;6785000;-14.2;-7.9;-21.9;0.0;910.0;1.73;0.0;8.0
1;3600012;6789324;Imatra;628;19820112;1982;1;12;3605000;6785000;-20.6;-16.8;-24.7;0.0;997.0;1.03;0.0;8.0
1;3600012;6789324;Imatra;628;19820113;1982;1;13;3605000;6785000;-22.6;-17.6;-28.3;0.0;1181.0;1.13;0.0;8.0
1;3600012;6789324;Imatra;628;19820114;1982;1;14;3605000;6785000;-5.2;-1.5;-22.8;0.0;807.0;4.25;0.0;8.0
1;3600012;6789324;Imatra;628;19820115;1982;1;15;3605000;6785000;0.8;2.9;-2.2;0.0;1066.0;4.41;0.0;8.0
1;3600012;6789324;Imatra;628;19820116;1982;1;16;3605000;6785000;-5.6;-0.1;-9.7;0.0;1037.0;3.34;0.0;8.0
1;3600012;6789324;Imatra;628;19820117;1982;1;17;3605000;6785000;-5.6;-2.5;-8.7;0.0;720.0;3.6;0.0;8.0
